age,name,location,organization,position
56.0,陈郑兴,深圳市,深圳市司法局,巡视员
56.0,陈郑兴,深圳市,机关工会,Blank
56.0,陈郑兴,深圳市,深圳公证处,Blank
56.0,陈郑兴,深圳市,前海公证处,Blank
56.0,陈郑兴,深圳市,联系坪山区司法局,Blank
56.0,陈郑兴,深圳市,大鹏新区综合办,Blank
57.0,陈郑兴,深圳市,深圳市财政局,党组书记;局长
56.0,陈郑兴,深圳市,深圳市司法局,巡视员
56.0,陈郑兴,广东省,公安边防部队总医院,政委（正师职）
57.0,陈郑兴,深圳市,深圳市财政委员会,党组书记;主任
56.0,陈郑兴,广东省,公安边防总队政治部,主任
57.0,陈郑兴,深圳市,深圳市财政委员会,成员;党组副主任
57.0,陈郑兴,深圳市,深圳市财政局,成员
57.0,陈郑兴,深圳市,Blank,党组副局长
51.0,顾楠洲,深圳市,深圳市交通运输局（市港务管理局）,党组成员;巡视员
51.0,顾楠洲,深圳市,深圳市交通运输委员会（市港务管理局）,党组成员
51.0,顾楠洲,北京市,深圳市交通运输委员会（市港务管理局）,党组成员
51.0,顾楠洲,北京市,市交通运输行政执法支队,支队长
51.0,顾楠洲,深圳市,中共南山区委政法委办公室,办公室主任
51.0,顾楠洲,深圳市,中共深圳市委办公厅,副处级秘书;正处级秘书
51.0,顾楠洲,深圳市,市交通局法制处,处长
51.0,顾楠洲,深圳市,市交通运输委员会综合法规处,处长
51.0,顾楠洲,深圳市,市交通运输委员会秘书处,处长
46.0,高东春,深圳市,深圳市人力资源和社会保障局,党组成员;副局长
46.0,高东春,深圳市,职业能力建设处,Blank
46.0,高东春,深圳市,市职业技能鉴定指导办公室,Blank
46.0,高东春,深圳市,深圳技师学院,Blank
46.0,高东春,深圳市,深圳第二高级技工学校,Blank
46.0,高东春,深圳市,市高技能人才公共实训管理服务中心,Blank
46.0,高东春,深圳市,市考试院,Blank
46.0,高东春,深圳市,深圳市司法局政治部,副主任（正处级）
46.0,高东春,深圳市,深圳监狱,监狱长（正处级）
46.0,高东春,深圳市,深圳市第一劳动教养管理所政治处,主任（副处级)
55.0,高尔剑,深圳市,深圳市住房和建设局,党组成员;副局长
55.0,高尔剑,深圳市,房屋租赁管理处,Blank
55.0,高尔剑,深圳市,房屋安全管理处,Blank
55.0,高尔剑,深圳市,勘察设计与建设科技处,Blank
55.0,高尔剑,深圳市,市建设科技促进中心,Blank
55.0,高尔剑,深圳市,长圳项目领导小组办公室,Blank
55.0,高尔剑,深圳市,深圳市建设局科技教育处,处长
55.0,高尔剑,深圳市,建筑节能与墙材改革管理处,处长
55.0,高尔剑,深圳市,深圳市住房和建设局住房保障处,处长
55.0,高尔剑,深圳市,政策法规处,处长
55.0,高尔剑,深圳市,勘察设计与建筑业发展处处,处长
56.0,高泉,深圳市,机关党委（人事处）,Blank
56.0,高泉,深圳市,建设工程消防设计审查处,Blank
56.0,高泉,深圳市,建设工程消防验收处,Blank
56.0,高泉,深圳市,市建设工程质量检测中心,Blank
56.0,高泉,深圳市,深圳市建设工程质量检测中心,主任
56.0,高泉,深圳市,深圳市建设工程质量监督总站,站长
56.0,高泉,深圳市,深圳市住房和建设局勘察设计与建筑业管理处,处长
56.0,高泉,深圳市,深圳市第八批援疆工作队,副领队
56.0,高泉,深圳市,深圳市对口支援新疆工作前方指挥部,专职副总指挥;党委委员
56.0,高泉,深圳市,喀什经济开发区党工委,党工委委员;管委会副主任
56.0,高瞻,深圳市,深圳市工业和信息化局,副局长
56.0,高瞻,深圳市,产业规划处,Blank
56.0,高瞻,深圳市,预算监督处,Blank
56.0,高瞻,深圳市,工业投资和创新处,Blank
56.0,高瞻,深圳市,工展馆,Blank
56.0,高瞻,深圳市,深圳市生产力促进中心,副主任
56.0,高瞻,深圳市,深圳市工业展览馆,副馆长
56.0,高瞻,深圳市,深圳市公平贸易促进署,署长
56.0,黄臻,深圳市,深圳市科技创新委员会,副主任;党组成员
56.0,黄臻,深圳市,深圳市宝安区发展和改革局,局长
56.0,黄臻,深圳市,中共深圳市宝安区委员会办公室（区政府办公室）,副主任
56.0,黄臻,深圳市,深圳市宝安区贸易工业局（旅游局）,副局长
56.0,黄臻,深圳市,深圳市宝安区新安街道经济科技科,科长
56.0,黄臻,深圳市,深圳市宝安区新安街道经济发展办,主任科员
56.0,黄臻,深圳市,深圳市宝安区新安街道经济发展办,副主任
56.0,黄臻,深圳市,深圳市宝安区新安街道党政办,干部;副主任
56.0,黄臻,深圳市,深圳市宝安区西乡镇股份有限公司,副总经理、工程师
56.0,黄臻,广东省,广东省宝安县新安镇经济发展总公司,助理工程师
56.0,黄臻,广东省,广东省宝安县化学工业公司,助理工程师
56.0,黄臻,广东省,广东省宝安县科技开发公司,业务员
56.0,黄臻,哈尔滨市,哈尔滨工业大学精密仪器系机械制造专业,硕士研究生
56.0,黄臻,广西省,广西柳州航天部801厂,设计员;团支部书记
56.0,黄臻,哈尔滨市,哈尔滨工业大学,本科生
